modelo,titulo,año,ubicacion,km_num,precio_usd
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2020,Capital Federal - Capital Federal,92635.0,13933.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Lt,2026,Capital Federal - Capital Federal,0.0,16933.333333333332
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Lt,2026,Capital Federal - Capital Federal,0.0,16933.333333333332
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Lt,2026,La Plata - Bs.As. G.B.A. Sur,0.0,17652.531333333332
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt,2020,Campana - Buenos Aires Interior,83000.0,13000.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2026,Capital Federal - Capital Federal,0.0,20400.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2026,Capital Federal - Capital Federal,0.0,21516.666666666668
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2026,Capital Federal - Capital Federal,0.0,19548.666666666668
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier Mt,2020,Lanús - Bs.As. G.B.A. Sur,49000.0,14666.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2,2024,Castelar - Bs.As. G.B.A. Oeste,22000.0,14500.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.4 Black Edition,2023,Malvinas Argentinas - Bs.As. G.B.A. Norte,28000.0,14000.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2024,Capital Federal - Capital Federal,2500.0,20600.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.4 Joy,2020,Lanús - Bs.As. G.B.A. Sur,72000.0,11333.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt,2020,Esteban Echeverría - Bs.As. G.B.A. Sur,34000.0,13333.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2021,Capital Federal - Capital Federal,68710.0,14333.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2020,Capital Federal - Capital Federal,70000.0,13166.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus 1.4 Joy,2020,Capital Federal - Capital Federal,12000.0,14900.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2020,Morón - Bs.As. G.B.A. Oeste,53000.0,14600.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.4 Black Edition,2021,Avellaneda - Bs.As. G.B.A. Sur,38000.0,12326.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech Onstar,2023,Caseros - Bs.As. G.B.A. Oeste,74000.0,14200.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Ltz At,2022,Vicente López - Bs.As. G.B.A. Norte,51000.0,18999.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt,2023,Capital Federal - Capital Federal,22000.0,15833.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.4 Black Edition,2020,Mar Del Plata - Bs.As. Costa Atlántica,71000.0,11333.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2025,Córdoba - Córdoba,0.0,22000.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt,2020,Maracó - La Pampa,81000.0,10666.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus Onix Plus 1.0t At Ltz,2025,Bariloche - Río Negro,29048.0,17500.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech,2020,Pinamar - Província De Buenos Aires,87415.0,13000.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Ltz At,2026,San Bernardo - Bs.As. Costa Atlántica,0.0,21280.765333333333
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Lt,2026,Córdoba - Córdoba,0.0,18333.333333333332
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt,2023,Mar Del Plata - Bs.As. Costa Atlántica,60000.0,13266.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt,2020,25 De Mayo - Buenos Aires Interior,90000.0,12400.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech Onstar,2020,San Miguel De Tucumán - Tucumán,111000.0,12333.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Lt,2026,Mar Del Plata - Bs.As. Costa Atlántica,0.0,18903.54
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Ls,2020,Córdoba - Córdoba,81000.0,11932.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2026,Córdoba - Córdoba,0.0,21866.666666666668
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech Onstar,2020,Paraná - Entre Ríos,112000.0,12666.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2026,Córdoba - Córdoba,0.0,23333.333333333332
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech,2021,Mar Del Plata - Bs.As. Costa Atlántica,45000.0,14900.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech Onstar,2020,Córdoba - Córdoba,170000.0,11666.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech,2020,Paraná - Entre Ríos,108392.0,12333.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Ltz At,2023,Tapalqué - Buenos Aires Interior,25000.0,16500.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech,2020,Santo Tomé - Santa Fe,75000.0,12333.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Lt,2026,Azul - Buenos Aires Interior,0.0,18903.54
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Lt,2026,Las Toninas - Bs.As. Costa Atlántica,0.0,18903.54
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Lt,2026,Ayacucho - Buenos Aires Interior,0.0,18903.54
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Lt,2026,Concordia - Entre Ríos,0.0,17733.333333333332
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Ltz At,2026,Olavarría - Buenos Aires Interior,0.0,21280.765333333333
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Ltz At,2026,Concordia - Entre Ríos,0.0,19800.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier Mt,2020,Oncativo - Córdoba,80000.0,13000.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2026,Rauch - Buenos Aires Interior,0.0,21290.743333333332
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2026,Las Toninas - Bs.As. Costa Atlántica,0.0,21290.743333333332
Chevrolet Onix Plus,Chevrolet Onix Plus 1.4 Black Edition,2023,Punilla - Córdoba,45000.0,12600.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Ltz Mt,2024,Concordia - Entre Ríos,114925.0,16266.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier I Mt,2020,Córdoba - Córdoba,106600.0,12333.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech,2023,Córdoba - Córdoba,78000.0,15333.333333333334
Chevrolet Onix Plus,Chevrolet Onix Plus 1.2 Lt Tech Onstar,2020,Paraná - Entre Ríos,112000.0,12666.666666666666
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2024,Concordia - Entre Ríos,33000.0,18350.0
Chevrolet Onix Plus,Chevrolet Onix Plus 1.0 Turbo Premier At,2026,Concordia - Entre Ríos,0.0,21066.666666666668
Chevrolet Onix Plus,Chevrolet Onix Plus 1.4 Black Edition,2023,Cruz Del Eje - Córdoba,35000.0,13000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2016,Lomas De Zamora - Bs.As. G.B.A. Sur,88000.0,10000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,San Isidro - Bs.As. G.B.A. Norte,90000.0,9150.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Capital Federal - Capital Federal,214000.0,8000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Capital Federal - Capital Federal,125000.0,8333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,Morón - Bs.As. G.B.A. Oeste,160000.0,11800.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Capital Federal - Capital Federal,114000.0,9533.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2019,Lomas De Zamora - Bs.As. G.B.A. Sur,85000.0,11200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2017,Capital Federal - Capital Federal,112000.0,10066.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2019,Hurlingham - Bs.As. G.B.A. Oeste,95127.0,10533.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2020,Capital Federal - Capital Federal,144000.0,11500.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ls,2019,Capital Federal - Capital Federal,135000.0,8946.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,Almirante Brown - Bs.As. G.B.A. Sur,97000.0,11800.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2020,Capital Federal - Capital Federal,105000.0,9666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Tigre - Bs.As. G.B.A. Norte,75000.0,9990.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2018,Avellaneda - Bs.As. G.B.A. Sur,120000.0,10666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,Capital Federal - Capital Federal,96000.0,10333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,La Matanza - Bs.As. G.B.A. Oeste,71000.0,9333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Capital Federal - Capital Federal,166000.0,10600.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,General San Martín - Bs.As. G.B.A. Norte,95000.0,10333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2018,Cañuelas - Buenos Aires Interior,117000.0,11666.666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2017,Morón - Bs.As. G.B.A. Oeste,92305.0,12700.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Quilmes - Bs.As. G.B.A. Sur,120400.0,10592.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ls+,2017,Tigre - Bs.As. G.B.A. Norte,64451.0,10206.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2017,Moreno - Bs.As. G.B.A. Oeste,156200.0,9190.571333333333
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2016,Tres De Febrero - Bs.As. G.B.A. Oeste,89000.0,8600.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2016,La Plata - Bs.As. G.B.A. Sur,179000.0,9000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2017,San Isidro - Bs.As. G.B.A. Norte,118451.0,10000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2018,La Matanza - Bs.As. G.B.A. Oeste,80000.0,9666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2019,Hurlingham - Bs.As. G.B.A. Oeste,104000.0,12000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2019,Hurlingham - Bs.As. G.B.A. Oeste,95000.0,11200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ls+,2017,Malvinas Argentinas - Bs.As. G.B.A. Norte,47154.0,9720.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Berazategui - Bs.As. G.B.A. Sur,88000.0,11500.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Tres De Febrero - Bs.As. G.B.A. Oeste,113000.0,8600.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2016,Tigre - Bs.As. G.B.A. Norte,216000.0,8666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2018,Capital Federal - Capital Federal,76000.0,11666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2017,Capital Federal - Capital Federal,170000.0,9333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2020,Capital Federal - Capital Federal,146000.0,11900.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2020,General Rodríguez - Bs.As. G.B.A. Oeste,70000.0,14500.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Capital Federal - Capital Federal,130000.0,7200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2018,Ituzaingó - Bs.As. G.B.A. Oeste,138737.0,12500.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2017,Capital Federal - Capital Federal,88400.0,10466.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2016,La Plata - Bs.As. G.B.A. Sur,135000.0,9000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,Capital Federal - Capital Federal,74826.0,11933.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2018,Pilar - Bs.As. G.B.A. Norte,97000.0,9666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2018,Tigre - Bs.As. G.B.A. Norte,101000.0,11166.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2017,La Matanza - Bs.As. G.B.A. Oeste,110000.0,9866.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Capital Federal - Capital Federal,225000.0,6866.666666666667
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2016,La Matanza - Bs.As. G.B.A. Oeste,110000.0,8333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Capital Federal - Capital Federal,97000.0,10333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2016,Capital Federal - Capital Federal,221000.0,6600.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2018,La Matanza - Bs.As. G.B.A. Oeste,144000.0,10266.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Quilmes - Bs.As. G.B.A. Sur,144000.0,9326.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,Capital Federal - Capital Federal,90000.0,9600.0
Chevrolet Prisma,Chevrolet Prisma 1.4 N Lt,2019,San Fernando - Bs.As. G.B.A. Norte,74000.0,12000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,Lomas De Zamora - Bs.As. G.B.A. Sur,100000.0,11000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Capital Federal - Capital Federal,96000.0,11333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,La Plata - Bs.As. G.B.A. Sur,136000.0,11000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,La Plata - Bs.As. G.B.A. Sur,60000.0,11166.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Pilar - Bs.As. G.B.A. Norte,80000.0,13000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Escobar - Bs.As. G.B.A. Norte,138000.0,13200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Capital Federal - Capital Federal,96000.0,12000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Avellaneda - Bs.As. G.B.A. Sur,92000.0,10333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,Morón - Bs.As. G.B.A. Oeste,125000.0,11200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2016,La Matanza - Bs.As. G.B.A. Oeste,136000.0,9666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2021,Capital Federal - Capital Federal,87000.0,11333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2017,Avellaneda - Bs.As. G.B.A. Sur,86000.0,10800.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2017,Capital Federal - Capital Federal,160106.0,9266.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,Lomas De Zamora - Bs.As. G.B.A. Sur,123000.0,9500.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Tigre - Bs.As. G.B.A. Norte,136000.0,11500.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2019,Berazategui - Bs.As. G.B.A. Sur,90000.0,11266.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Capital Federal - Capital Federal,83500.0,8333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2018,General San Martín - Bs.As. G.B.A. Norte,94500.0,9900.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,La Matanza - Bs.As. G.B.A. Oeste,148000.0,9933.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,La Plata - Bs.As. G.B.A. Sur,115000.0,9666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,Avellaneda - Bs.As. G.B.A. Sur,97000.0,9933.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,Capital Federal - Capital Federal,193000.0,9000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ls Joy L16,2018,Malvinas Argentinas - Bs.As. G.B.A. Norte,44891.0,9333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,La Matanza - Bs.As. G.B.A. Oeste,71000.0,9333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Quilmes - Bs.As. G.B.A. Sur,163900.0,6520.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Capital Federal - Capital Federal,164000.0,9000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Ituzaingó - Bs.As. G.B.A. Oeste,82000.0,11000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Quilmes - Bs.As. G.B.A. Sur,106000.0,9400.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2017,Capital Federal - Capital Federal,82000.0,11000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2017,Capital Federal - Capital Federal,100500.0,11000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2017,La Matanza - Bs.As. G.B.A. Oeste,115000.0,8666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Malvinas Argentinas - Bs.As. G.B.A. Norte,105000.0,9866.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2016,Capital Federal - Capital Federal,88000.0,10333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,General Rodríguez - Bs.As. G.B.A. Oeste,100000.0,13000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Escobar - Bs.As. G.B.A. Norte,120780.0,11133.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Pilar - Bs.As. G.B.A. Norte,110000.0,8866.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,San Fernando - Bs.As. G.B.A. Norte,104000.0,9266.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,Capital Federal - Capital Federal,114000.0,9666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2017,San Miguel - Bs.As. G.B.A. Norte,124000.0,9066.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,Capital Federal - Capital Federal,77000.0,10733.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2020,Capital Federal - Capital Federal,96800.0,13200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,Escobar - Bs.As. G.B.A. Norte,243000.0,11500.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Capital Federal - Capital Federal,124916.0,9900.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Caseros - Bs.As. G.B.A. Oeste,132000.0,10000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Capital Federal - Capital Federal,110000.0,10333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Cañuelas - Buenos Aires Interior,116000.0,9999.999333333333
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Avellaneda - Bs.As. G.B.A. Sur,74500.0,8330.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,General San Martín - Bs.As. G.B.A. Norte,110000.0,9333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls+,2017,La Plata - Bs.As. G.B.A. Sur,132000.0,8333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Capital Federal - Capital Federal,165000.0,8600.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Avellaneda - Bs.As. G.B.A. Sur,116000.0,8333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Lomas De Zamora - Bs.As. G.B.A. Sur,125000.0,9200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,Hurlingham - Bs.As. G.B.A. Oeste,106000.0,11000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2018,Lanús - Bs.As. G.B.A. Sur,80000.0,11326.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2017,Capital Federal - Capital Federal,130000.0,7666.666666666667
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2017,La Matanza - Bs.As. G.B.A. Oeste,115000.0,8666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,San Fernando - Bs.As. G.B.A. Norte,104000.0,9266.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Capital Federal - Capital Federal,96000.0,12200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz At 98cv,2016,Capital Federal - Capital Federal,150000.0,8900.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Quilmes - Bs.As. G.B.A. Sur,100000.0,9333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Vicente López - Bs.As. G.B.A. Norte,128000.0,8466.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2016,Avellaneda - Bs.As. G.B.A. Sur,121000.0,9000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2018,Capital Federal - Capital Federal,95000.0,10333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Ituzaingó - Bs.As. G.B.A. Oeste,82000.0,11000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2017,Moreno - Bs.As. G.B.A. Oeste,111111.0,6600.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Pilar - Bs.As. G.B.A. Norte,120334.0,9000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2018,Berazategui - Bs.As. G.B.A. Sur,144000.0,10000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Lanús - Bs.As. G.B.A. Sur,66000.0,10333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,San Isidro - Bs.As. G.B.A. Norte,100000.0,9933.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Capital Federal - Capital Federal,165000.0,7666.666666666667
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Quilmes - Bs.As. G.B.A. Sur,64000.0,14900.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2019,Capital Federal - Capital Federal,110000.0,11266.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2019,Malvinas Argentinas - Bs.As. G.B.A. Norte,87000.0,11866.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls,2019,Avellaneda - Bs.As. G.B.A. Sur,59400.0,12000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Quilmes - Bs.As. G.B.A. Sur,55000.0,10200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2018,Tigre - Bs.As. G.B.A. Norte,150000.0,9666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2016,Capital Federal - Capital Federal,200000.0,7000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2017,Capital Federal - Capital Federal,103683.0,8820.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2017,Quilmes - Bs.As. G.B.A. Sur,110000.0,10533.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2016,Capital Federal - Capital Federal,88000.0,9266.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Lt 98cv,2017,La Plata - Bs.As. G.B.A. Sur,135000.0,9400.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Capital Federal - Capital Federal,95000.0,10000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Almirante Brown - Bs.As. G.B.A. Sur,150000.0,9000.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,General San Martín - Bs.As. G.B.A. Norte,136000.0,9666.666666666666
Chevrolet Prisma,Chevrolet Prisma 1.4 Ltz 98cv,2016,Vicente López - Bs.As. G.B.A. Norte,112000.0,10333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,La Matanza - Bs.As. G.B.A. Oeste,116000.0,9200.0
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2018,Lanús - Bs.As. G.B.A. Sur,157000.0,8333.333333333334
Chevrolet Prisma,Chevrolet Prisma 1.4 Joy Ls 98cv,2017,Quilmes - Bs.As. G.B.A. Sur,84200.0,9725.333333333334
